NCBI	CommonName
10228.1	STX6
8536.1	CAMK1
79815.1	NIPAL2
254531.1	LPCAT4
10471.1	HKE2
160298.1	C11orf42
84058.1	WDR54
744.1	MPPED2
10683.1	DLL3
127943.1	FCRLB
90488.1	C12orf23
51214.1	IGF2AS
122525.1	C14orf28
7768.1	ZNF225
80212.1	CCDC92
26747.1	NUFIP1
135114.1	HINT3
93034.1	NT5C1B
154386.1	C6orf195
9889.1	ZBED4
283310.1	C12orf64
51000.1	SLC35B3
23524.1	SRRM2
79616.1	CCNJL
27129.1	HSPB7
2058.1	EPRS
150353.1	DNAJB7
26135.1	SERBP1
83666.1	PARP9
7108.1	TM7SF2
81887.1	LAS1L
57117.1	INTS12
3987.1	LIMS1
914.1	CD2
162515.1	SLC16A11
84990.1	PTPN11
23659.1	PLA2G15
123263.1	MTFMT
51606.1	ATP6V1H
7298.1	TYMS
79832.1	QSER1
19.1	ABCA1
9812.1	KIAA0141
125981.1	ACER1
2205.1	FCER1A
722.1	C4BPA
51444.1	RNF138
5446.1	PON3
3035.1	HARS
90580.1	C19orf52
51341.1	FBI1
57722.1	IGDCC4
54577.1	UGT1A7
7567.1	ZNF19
51503.1	CWC15
54930.1	HAUS4
57805.1	KIAA1967
54869.1	EPS8L1
64122.1	FN3K
23086.1	EXPH5
4253.1	CTAGE5
78997.1	GDAP1L1
9368.1	SLC9A3R1
10411.1	RAPGEF3
65991.1	FUNDC2
79577.1	CDC73
158046.1	NXNL2
10517.1	FBXW10
9040.1	UBE2M
83640.1	FAM103A1
131375.1	LYZL4
51053.1	GMNN
140894.1	C20orf152
55668.1	C14orf118
286499.1	FAM133A
8650.1	NUMB
3399.1	ID3
8945.1	FBXW1
28960.1	DCPS
51705.1	EMCN
8646.1	CHRD
29123.1	ANKRD11
8941.1	CDK5R2
5715.1	PSMD9
94015.1	TTYH2
85409.1	NKD2
2.1	A2M
203611.1	LOC203611
257364.1	SNX33
29085.1	PHPT1
256364.1	EML3
83990.1	BRIP1
26504.1	CNNM4
5537.1	PPP6C
8654.1	PDE5A
55294.1	FBXW7
10611.1	PDLIM5
219899.1	TBCEL
56906.1	THAP10
6361.1	CCL17
6480.1	ST6GAL1
3937.1	LCP2
197259.1	MLKL
84953.1	MICALCL
23440.1	OTP
92579.1	G6PC3
501.1	ALDH7A1
55508.1	SLC35E3
3868.1	KRT16
6324.1	SCN1B
51107.1	APH1A
79096.1	C11orf49
3753.1	KCNE1
51339.1	DACT1
2002.1	ELK1
54478.1	FAM64A
944.1	TNFSF8
64100.1	ELSPBP1
51003.1	MED31
23262.1	HISPPD1
689.1	BTF3
64224.1	HERPUD2
25885.1	POLR1A
57082.1	CASC5
10992.1	SF3B2
54920.1	DUS2L
9414.1	TJP2
54663.1	WDR74
2904.1	GRIN2B
55090.1	MED9
1845.1	DUSP3
122046.1	C13orf26
11238.1	CA5B
219285.1	SAMD9L
83938.1	C10orf11
2208.1	FCER2
3050.1	HBZ
79810.1	PTCD2
6492.1	SIM1
91746.1	YTHDC1
56920.1	SEMA3G
132200.1	C3orf49
3612.1	IMPA1
84689.1	MS4A14
9252.1	RPS6KA5
84935.1	C13orf33
54900.1	LAX1
4708.1	NDUFB2
85279.1	KRTAP9-5
79656.1	BEND5
2770.1	GNAI1
7832.1	BTG2
124404.1	SEPT12
53632.1	PRKAG3
80339.1	PNPLA3
9927.1	MFN2
58493.1	SSBIP1
150677.1	OTOS
84803.1	AGPAT9
255027.1	MPV17L
80345.1	ZSCAN16
65094.1	JMJD4
9236.1	DNAAF4
140458.1	ASB5
64343.1	AZI2
57575.1	PCDH10
84937.1	ZNRF1
51121.1	RPL26L1
8029.1	CUBN
135763.1	TAF8
78992.1	YIPF2
55116.1	TMEM39B
8717.1	TRADD
128488.1	WFDC12
50717.1	WDR42A
80131.1	LRRC8E
54939.1	COMMD4
1670.1	DEFA5
3228.1	HOXC12
2047.1	EPHB1
157777.1	C8orf45
22884.1	WDR37
10615.1	SPAG5
5867.1	RAB4A
85364.1	ZCCHC3
6647.1	SOD1
1586.1	CYP17A1
80223.1	RAB11FIP1
1446.1	CSN1S1
64446.1	DNAI2
51142.1	CHCHD2
56983.1	KTELC1
26211.1	OR2F1
125893.1	ZNF816
9519.1	TBPL1
80774.1	LIMD2
91120.1	ZNF682
2021.1	ENDOG
2145.1	EZH1
26281.1	FGF20
79906.1	MORN1
4330.1	MN1
53336.1	CPXCR1
55343.1	SLC35C1
2740.1	GLP1R
26150.1	RIBC2
153241.1	CEP120
56911.1	TAK1L
85865.1	GTPBP10
738.1	FFR
51754.1	TMEM8B
2679.1	GGT2
84955.1	NUDCD1
152273.1	FGD5
123775.1	C16orf46
26145.1	IRF2BP1
4884.1	NPTX1
117532.1	TMC2
3769.1	KCNJ13
55281.1	TMEM140
706.1	BZRP
55062.1	WIPI1
713.1	C1QB
140767.1	NRSN1
54854.1	FAM83E
60526.1	C2orf43
79959.1	CEP76
151473.1	SLC16A14
5550.1	PREP
23562.1	CLDN14
255043.1	TMEM86B
57337.1	SENP7
124801.1	LSM12
4543.1	MTNR1A
159195.1	USP54
9214.1	FAIM3
55034.1	MOCOS
50511.1	SYCP3
999.1	CDH1
84141.1	FAM176A
301.1	ANXA1
51622.1	CGI-43
22941.1	SHANK2
205327.1	C2orf69
57217.1	TTC7A
540.1	ATP7B
79000.1	C1orf135
10661.1	KLF1
9836.1	TYW4
11326.1	VSIG4
7054.1	TH
7409.1	VAV1
84635.1	DAB2IP
8689.1	KRT36
84272.1	YIPF4
79803.1	HPS6
890.1	CCNA2
84663.1	CYorf15B
121536.1	AEBP2
9583.1	ENTPD4
9821.1	RB1CC1
148014.1	TTC9B
3093.1	UBE2K
60626.1	RIC8A
4920.1	ROR2
65975.1	STK33
133746.1	JMY
83742.1	MARVELD1
11329.1	STK38
128414.1	NKAIN4
23370.1	ARHGEF18
6482.1	ST3GAL1
79077.1	DCTPP1
128025.1	WDR64
81492.1	RSHL1
54756.1	IL17RD
55755.1	CDK5RAP2
26094.1	WDR21A
54332.1	GDAP1
142820.1	GIDRP88
55643.1	BTBD2
84326.1	C16orf13
25924.1	MYRIP
10950.1	BTG3
64689.1	GORASP1
55212.1	BBS7
4842.1	NOS1
9655.1	SOCS5
11168.1	PSIP1
84163.1	GTF2IRD2B
54675.1	CRLS1
58529.1	MYOZ1
55726.1	C12orf11
54899.1	PXK
200403.1	VWA3B
9989.1	PPP4R1
51326.1	LOC51326
1329.1	COX5B
4008.1	LMO7
84245.1	MRI1
118427.1	OLFM3
539.1	ATP5O
91749.1	NAGLT1
2549.1	GAB1
143379.1	C10orf82
83878.1	USHBP1
7453.1	WARS
79979.1	TRMT2B
23386.1	NUDCD3
51700.1	CYB5R2
5430.1	POLR2A
91937.1	TIMD4
57085.1	AGTRAP
55718.1	POLR3E
26994.1	RNF11
130733.1	TMEM178
1628.1	DBP
60686.1	C14orf93
136991.1	ASZ1
2064.1	ERBB2
54742.1	LY6K
79654.1	HECTD3
55686.1	MREG
51711.1	ZNF12
25852.1	ARMC8
6189.1	RPS3A
2331.1	FMOD
10861.1	SLC26A1
197335.1	WDR90
2235.1	FECH
84137.1	PHAX
84074.1	QRICH2
84306.1	PDCD2L
64902.1	AGXT2
204962.1	SLC44A5
256309.1	CCDC110
8468.1	FKBP6
285533.1	RNF175
27036.1	SIGLEC7
51028.1	VPS36
64108.1	RTP4
80329.1	ULBP1
127247.1	ASB17
4217.1	MAP3K5
55565.1	ZNF821
78988.1	MRP63
92086.1	GGTLC1
7205.1	TRIP6
54955.1	C1orf109
7223.1	TRPC4
10233.1	LRRC23
9147.1	SDCCAG1
55746.1	NUP133
54832.1	FLJ20136
84811.1	BUD13
4534.1	MTM1
54933.1	RHBDL2
7841.1	MOGS
116211.1	TM4SF19
6942.1	TCF20
55885.1	LMO3
2101.1	ESRRA
10428.1	CFDP1
10970.1	CKAP4
22862.1	FNDC3A
383.1	ARG1
79081.1	C11orf48
79053.1	ALG8
127544.1	RNF19B
310.1	ANXA7
256979.1	SUNC1
10092.1	ARPC5
83541.1	FAM110A
79784.1	FLJ13881
8237.1	USP11
84300.1	C6orf125
7414.1	VCL
2291.1	FOXG1
80896.1	NPL
152404.1	IGSF11
5328.1	PLAU
479.1	ATP12A
117195.1	MRGPRX3
55079.1	FEZF2
55843.1	ARHGAP15
64743.1	WDR13
79672.1	FN3KRP
63941.1	NECAB3
54879.1	ST7L
80067.1	C2orf37
9263.1	STK17A
79924.1	ADM2
7220.1	TRPC1
51594.1	NBAS
143187.1	VTI1A
8880.1	FUBP1
25776.1	CBY1
9496.1	TBX4
10951.1	CBX1
1644.1	DDC
9576.1	SPAG6
81543.1	LRRC3
9846.1	GAB2
9507.1	ADAMTS4
348.1	APOE
254394.1	MCM9
9675.1	KIAA0406
9091.1	PIGQ
51596.1	CUTA
147872.1	CCDC155
2537.1	IFI6
83444.1	PAPA-1
1131.1	CHRM3
51141.1	INSIG2
117177.1	RAB3IP
4144.1	MAT2A
25934.1	NIPSNAP3A
5578.1	PRKCA
56886.1	UGCGL1
56265.1	CPXM1
151050.1	C2orf67
4988.1	OPRM1
4809.1	NHP2L1
83734.1	ATG10
51497.1	TH1L
51093.1	C1orf66
1160.1	CKMT2
54498.1	SMOX
222235.1	FBXL13
9470.1	EIF4E2
23077.1	MYCBP2
79825.1	CCDC48
5051.1	PAFAH2
8703.1	B4GALT3
138716.1	C9orf23
112849.1	L3HYPDH
83657.1	DYNLRB2
196463.1	PLBD2
80099.1	C7orf69
55070.1	DET1
11080.1	DNAJB4
80070.1	ADAMTS20
6247.1	RS1
57554.1	LRRC7
55703.1	POLR3B
7634.1	ZNF80
126792.1	B3GALT6
92014.1	MCART1
6223.1	RPS19
23328.1	SASH1
151903.1	CCDC12
58515.1	SELK
29765.1	TMOD4
202915.1	MGC9712
6629.1	SNRPB2
8001.1	GLRA3
55182.1	RNF220
116842.1	LEAP2
8994.1	LIMD1
10906.1	TRAFD1
79169.1	MMTAG2
84679.1	SLC9A7
79774.1	GRTP1
51534.1	VTA1
3948.1	LDHC
80218.1	NAA50
221421.1	RSPH9
164656.1	TMPRSS6
8527.1	DGKD
148932.1	MOBKL2C
84885.1	ZDHHC12
9754.1	STARD8
57626.1	KLHL1
55365.1	TMEM176A
55819.1	RNF130
57787.1	MARK4
55317.1	C20orf29
132158.1	GLYCTK
120379.1	PIH1D2
55336.1	FBXL8
80173.1	IFT74
221468.1	TMEM217
85476.1	GFM1
25896.1	INTS7
147463.1	ANKRD29
266747.1	RGL4
60528.1	ELAC2
1789.1	DNMT3B
22974.1	TPX2
132320.1	SCLT1
129138.1	ANKRD54
161882.1	ZFPM1
10096.1	ACTR3
113246.1	C12orf57
5971.1	RELB
6576.1	SLC25A1
64065.1	PERP
79722.1	ANKRD55
84320.1	ACBD6
27076.1	LYPD3
7139.1	TNNT2
22832.1	KIAA1009
2005.1	ELK4
10113.1	PREB
25941.1	C18orf10
23498.1	HAAO
2000.1	ELF4
81566.1	CSRNP2
114900.1	C1QTNF4
55768.1	NGLY1
3171.1	FOXA3
246126.1	CYorf15A
3149.1	HMGB3
55244.1	SLC47A1
64856.1	VWA1
55282.1	LRRC36
6996.1	TDG
124535.1	HSF5
28990.1	ASTE1
740.1	MRPL49
5497.1	PPM2C
84830.1	C6orf105
25865.1	PRKD2
5577.1	PRKAR2B
135.1	ADORA2A
116138.1	KLHDC3
1717.1	DHCR7
55208.1	DCUN1D2
7805.1	LAPTM5
276.1	AMY1A
29979.1	UBQLN1
1583.1	CYP11A1
3381.1	IBSP
54461.1	FBXW5
55194.1	FAM176B
7624.1	ZNF73
83931.1	STK40
55695.1	NSUN5
27241.1	BBS9
220047.1	CCDC83
64376.1	IKZF5
199699.1	DAND5
10351.1	ABCA8
10360.1	NPM3
22867.1	OTUD4
55832.1	CAND1
51752.1	ERAP1
94274.1	PPP1R14A
4221.1	MEN1
55929.1	DMAP1
51361.1	HOOK1
57614.1	KIAA1468
50628.1	GEMIN4
9326.1	ZNHIT3
1779.1	DNCH2
6322.1	SCML1
51227.1	PIGP
1562.1	CYP2C18
83450.1	LRRC48
8786.1	RGS11
84299.1	C17orf37
51530.1	ZC3HC1
56121.1	PCDHB15
283871.1	PGP
29099.1	COMMD9
3557.1	IL1RN
55314.1	TMEM144
140686.1	WFDC3
54915.1	YTHDF1
3904.1	LAIR2
4288.1	MKI67
79594.1	MUL1
79368.1	FCRL2
160335.1	TMTC2
201456.1	FBXO15
11142.1	PKIG
124245.1	ZC3H18
22795.1	NID2
79047.1	KCTD15
367.1	AR
128497.1	C20orf165
7022.1	TFAP2C
3350.1	HTR1A
8458.1	TTF2
55973.1	BCAP29
84669.1	USP32
55291.1	SAPS3
79714.1	CCDC51
2687.1	GGT5
79828.1	METTL8
79078.1	C1orf50
55355.1	HJURP
199786.1	FAM129C
29109.1	FHOD1
5955.1	RCN2
10346.1	TRIM22
55845.1	C3orf10
80165.1	DNAH3
23533.1	PIK3R5
158833.1	AWAT1
23358.1	USP24
1795.1	DOCK3
80010.1	RMI1
1380.1	CR2
22908.1	SACM1L
79836.1	LONRF3
1314.1	COPA
125336.1	LOXHD1
29124.1	LGALS13
23368.1	PPP1R13B
64180.1	DPEP3
317761.1	SIX6OS1
83857.1	TMTC1
8189.1	SYMPK
9267.1	CYTH1
90507.1	SCRN2
51074.1	APIP
6882.1	TAF11
144348.1	ZNF664
8602.1	NOP14
3281.1	HSBP1
114815.1	SORCS1
57508.1	INTS2
1760.1	DMPK
6343.1	SCT
1036.1	CDO1
8027.1	STAM
84966.1	IGSF21
5869.1	RAB5B
84250.1	ANKRD32
84287.1	ZDHHC16
10368.1	CACNG3
4267.1	CD99
54828.1	BCAS3
11128.1	POLR3A
158506.1	ZNF645
6774.1	STAT3
10610.1	ST6GALNAC2
11200.1	CHEK2
64785.1	GINS3
79977.1	GRHL2
25827.1	FBXL2
60494.1	CCDC81
59338.1	PLEKHA1
25871.1	C3orf17
84419.1	NMES1
10057.1	ABCC5
1399.1	CRKL
142679.1	DUSP19
84248.1	FYTTD1
27300.1	ZNF544
9205.1	ZMYM5
79894.1	ZNF672
10574.1	CCT7
3662.1	IRF4
3017.1	HIST1H2BD
64149.1	C17orf75
53905.1	DUOX1
81614.1	NIPA2
30010.1	NXPH1
54838.1	OPA1L
4656.1	MYOG
81605.1	URM1
56034.1	PDGFC
1478.1	CSTF2
168391.1	GALNTL5
23380.1	SRGAP2
23499.1	MACF1
5996.1	RGS1
55661.1	DDX27
92.1	ACVR2A
123811.1	C16orf63
79947.1	DHDDS
116835.1	HSPA12B
85509.1	MBD3L1
6123.1	RPL3L
80851.1	SH3BP5L
80228.1	ORAI2
1609.1	DGKQ
256369.1	C14orf48
85455.1	DISP2
1739.1	DLG1
84296.1	GINS4
259236.1	TMIE
26170.1	WDR62
5476.1	CTSA
4173.1	MCM4
53940.1	FTHL17
25921.1	ZDHHC5
23242.1	COBL
139221.1	MUM1L1
22849.1	CPEB3
81790.1	RNF170
9462.1	RASAL2
84273.1	C4orf14
23378.1	RRP8
79145.1	CHCHD7
397.1	ARHGDIB
57161.1	PELI2
2178.1	FANCE
6944.1	VPS72
79004.1	CUEDC2
9256.1	BZRAP1
55842.1	BM045
138151.1	NACC2
80145.1	THOC7
85027.1	NID67
55876.1	GSDMB
54739.1	XAF1
7936.1	RDBP
79626.1	TNFAIP8L2
50507.1	NOX4
84293.1	C10orf58
56159.1	TEX11
3283.1	HSD3B1
5361.1	PLXNA1
23111.1	SPG20
55145.1	THAP1
610.1	HCN2
55863.1	TMEM126B
57228.1	SMAGP
60314.1	C12orf10
10956.1	OS9
8674.1	VAMP4
10781.1	ZNF266
55658.1	RNF126
7057.1	THBS1
6392.1	SDHD
55005.1	RMND1
137392.1	FAM92A2
50833.1	TAS2R16
80304.1	C2orf44
22850.1	ADNP2
23071.1	ERP44
55675.1	CADPS2
56674.1	TMEM9B
160140.1	C11orf65
395.1	ARHGAP6
2170.1	FABP3
130827.1	TMEM182
282809.1	WDR51B
497190.1	CLEC18B
80709.1	AKNA
124152.1	IQCK
63973.1	NEUROG2
83417.1	FCRL4
1982.1	EIF4G2
197257.1	LDHD
9348.1	NDST3
9391.1	CIAO1
116143.1	WDR92
84265.1	POLR3GL
54521.1	WDR44
150962.1	PUS10
126248.1	WDR88
25974.1	MMACHC
64225.1	ATL2
9562.1	MINPP1
203062.1	TSNARE1
5480.1	PPIC
6865.1	TACR2
55486.1	PARL
29796.1	UQCR10
51105.1	CGI-72
80349.1	WDR61
57730.1	ANKRD36
51226.1	COPZ2
23216.1	TBC1D1
6130.1	RPL7A
83940.1	TATDN1
711.1	C1orf1
51512.1	GTSE1
51633.1	OTUD6B
54758.1	KLHDC4
2710.1	GK
128153.1	SPATA17
51061.1	TXNDC11
1456.1	CSNK1G3
10251.1	SPRY3
79695.1	GALNT12
64793.1	CCDC21
11334.1	TUSC2
126789.1	PUSL1
55093.1	NTAQ1
55345.1	C4orf21
113263.1	GLCCI1
253868.1	C20orf200
26045.1	LRRTM2
84465.1	MEGF11
55328.1	RNLS
25833.1	POU2F3
201163.1	FLCN
252884.1	ZNF24
81558.1	FAM117A
255193.1	C19orf34
246.1	ALOX15
89801.1	PPP1R3F
85013.1	TMEM128
64858.1	DCLRE1B
58473.1	PLEKHB1
51499.1	TRIAP1
55088.1	C10orf118
83483.1	PLVAP
2027.1	ENO3
79058.1	ASPSCR1
79800.1	ALS2CR8
3746.1	KCNC1
1158.1	CKM
112840.1	WDR89
51397.1	COMMD10
2868.1	GRK4
54969.1	C4orf27
10252.1	SPRY1
83648.1	FAM167A
9780.1	FAM38A
219.1	ALDH1B1
168507.1	PKD1L1
56848.1	SPHK2
65990.1	FAM173A
1810.1	DR1
116159.1	CYYR1
50943.1	FOXP3
3216.1	HOXB6
57035.1	C1orf63
617.1	BCS1L
122416.1	ANKRD9
29062.1	WDR91
59341.1	TRPV4
9938.1	ARHGAP25
54816.1	ZNF280D
799.1	CALCR
6702.1	SPRR2D
10880.1	ACTL7B
23593.1	HEBP2
10267.1	RAMP1
11259.1	FILIP1L
123169.1	LEO1
9683.1	N4BP1
100.1	ADA
28991.1	COMMD5
3856.1	KRT8
5276.1	SERPINI2
220979.1	C10orf25
79094.1	CHAC1
56952.1	PRTFDC1
53917.1	RAB24
64375.1	IKZF4
60492.1	CCDC90B
26298.1	EHF
205147.1	FAM123C
9162.1	DGKI
9734.1	HDAC9
81796.1	SLCO5A1
64795.1	RMND5A
162417.1	NAGS
166815.1	TIGD2
22919.1	MAPRE1
7638.1	ZNF221
79084.1	WDR77
65108.1	MARCKSL1
57664.1	PLEKHA4
79677.1	SMC6
9856.1	KIAA0319
4815.1	NINJ2
11057.1	ABHD2
3695.1	ITGB7
54586.1	AFAF
91775.1	FAM55C
79858.1	NEK11
29117.1	BRD7
55341.1	LSG1
9380.1	GRHPR
119710.1	C11orf74
3707.1	ITPKB
54991.1	C1orf159
115201.1	ATG4A
55175.1	KLHL11
27013.1	C2orf24
55323.1	LARP6
5349.1	FXYD3
51104.1	FAM108B1
25953.1	PNKD
51255.1	RNF181
23332.1	CLASP1
50999.1	TMED5
79139.1	DERL1
222894.1	FERD3L
57096.1	RPGRIP1
204.1	AK2
54503.1	ZDHHC13
1030.1	CDKN2B
200704.1	DHX57
84824.1	FCRLA
197407.1	ZNF48
64838.1	FNDC4
4216.1	MAP3K4
55702.1	CCDC94
116328.1	C8orf34
5645.1	PRSS2
84769.1	MPV17L2
10678.1	B3GNT2
4249.1	MGAT5
129450.1	TYW5
79595.1	SAP130
6048.1	RNF5
23509.1	POFUT1
51078.1	THAP4
6733.1	SRPK2
53335.1	BCL11A
23154.1	NCDN
57405.1	SPC25
10311.1	DSCR3
219793.1	SPATIAL
51098.1	IFT52
26118.1	WSB1
140683.1	SPLUNC2
51149.1	C5orf45
84223.1	IQCG
3833.1	KIFC1
91147.1	TMEM67
51.1	ACOX1
10436.1	EMG1
60684.1	C4orf41
285955.1	SPDYE1
55911.1	APOB48R
51751.1	HIGD1B
83480.1	PUS3
6694.1	SPP2
51002.1	TPRKB
56155.1	TEX14
84870.1	RSPO3
286514.1	MAGEB18
57658.1	CALCOCO1
4747.1	NEFL
9960.1	USP3
55623.1	THUMPD1
9910.1	RABGAP1L
10647.1	SCGB1D2
27291.1	R3HCC1L
55129.1	ANO10
6184.1	RPN1
6016.1	RIT1
80015.1	C4orf23
54919.1	HEATR2
55111.1	PLEKHJ1
255252.1	LRRC57
26960.1	NBEA
10488.1	CREB3
116841.1	SNAP47
10165.1	SLC25A13
5523.1	PPP2R3A
84954.1	MPND
206568.1	FLJ33951
3237.1	HOXD11
51077.1	FCF1
120224.1	TMEM45B
27352.1	SGSM3
8379.1	MAD1L1
9702.1	CEP57
84971.1	ATG4D
55722.1	CEP72
8802.1	SUCLG1
5802.1	PTPRS
3777.1	KCNK3
8505.1	PARG
3958.1	LGALS3
80025.1	PANK2
93487.1	MAPK1IP1L
80001.1	ZCCHC4
153.1	ADRB1
54806.1	AHI1
22924.1	MAPRE3
4013.1	VWA5A
161142.1	FAM71D
55204.1	GOLPH3L
56246.1	MRAP
79017.1	GGCT
3274.1	HRH2
6222.1	RPS18
113791.1	PIK3IP1
55711.1	FAR2
132228.1	C3orf45
55108.1	BSDC1
59277.1	NTN4
65243.1	ZNF684
81688.1	C6orf62
8603.1	C4orf8
5460.1	POU5F1
63895.1	FAM38B
79848.1	CSPP1
5657.1	PRTN3
245915.1	DEFB112
89886.1	SLAMF9
994.1	CDC25B
3965.1	LGALS9
79038.1	ZFYVE21
84417.1	C2orf40
255520.1	ELMOD2
65263.1	PYCRL
57050.1	UTP3
22893.1	BAHD1
55003.1	PAK1IP1
51250.1	C6orf203
134288.1	TMEM174
123591.1	C15orf27
58496.1	LY6G5B
64067.1	NPAS3
325.1	APCS
55759.1	WDR12
6493.1	SIM2
64718.1	UNKL
84331.1	C16orf14
284278.1	RTTN
64841.1	GNPNAT1
9200.1	PTPLA
79839.1	CCDC102B
7003.1	TEAD1
78991.1	PCYOX1L
55889.1	GOLGA6
55706.1	TMEM48
80018.1	NAA25
9600.1	PITPNM1
84693.1	MCEE
148789.1	B3GALNT2
4686.1	NCBP1
143689.1	PIWIL4
57020.1	C16orf62
126308.1	MOBKL2A
90324.1	CCDC97
9939.1	RBM8A
113829.1	SLC35A4
4122.1	MAN2A2
83941.1	TM2D1
222659.1	PXT1
3034.1	HAL
79630.1	C1orf54
55135.1	WDR79
79884.1	MAP9
140690.1	CTCFL
53904.1	MYO3A
116225.1	ZMYND19
27247.1	NFU1
29841.1	GRHL1
64960.1	MRPS15
10940.1	POP1
80185.1	C8orf41
253980.1	PDIP1
4277.1	MICB
149951.1	COMMD7
51605.1	TRMT6
51192.1	CMTM1
51626.1	DYNC2LI1
129531.1	MITD1
84449.1	ZNF333
55717.1	BRWD2
130013.1	ACMSD
60673.1	C12orf44
8322.1	FZD4
119016.1	AGAP4
56676.1	ASCL3
5627.1	PROS1
55850.1	USE1
202309.1	GAPT
8334.1	HIST1H2AC
126328.1	NDUFA11
23212.1	RRS1
60496.1	AASDHPPT
1359.1	CPA3
80307.1	FER1L4
56976.1	ZBTB7A
135154.1	C6orf57
639.1	PRDM1
29070.1	CCDC113
57115.1	PGLYRP4
2155.1	F7
54940.1	OCIAD1
80149.1	ZC3H12A
80114.1	BICC1
79937.1	CNTNAP3
84125.1	LRRIQ1
147179.1	WIPF2
84690.1	SPATA22
51296.1	SLC15A3
7378.1	UPP1
219287.1	FAM123A
1347.1	COX7A2
155400.1	NSUN5B
84262.1	PSMG3
80032.1	ZNF556
55787.1	TXLNG
84085.1	FBXO30
37.1	ACADVL
84259.1	DCUN1D5
10211.1	FLOT1
84818.1	IL17RC
9050.1	PSTPIP2
150372.1	NFAM1
1540.1	CYLD
80012.1	PHC3
80148.1	PQLC1
5267.1	SERPINA4
84106.1	PRAM1
5810.1	RAD1
64110.1	MAGEF1
51642.1	MRPL48
254427.1	C10orf47
6795.1	AURKC
63899.1	NSUN3
79814.1	AGMAT
51287.1	CHCHD8
51738.1	GHRL
57157.1	PHTF2
468.1	ATF4
11131.1	CAPN11
55578.1	FAM48A
23064.1	SETX
920.1	CD4
130026.1	ICA1L
55802.1	DCP1A
219988.1	PATL1
114897.1	C1QTNF1
79712.1	GTDC1
8767.1	RIPK2
122786.1	FRMD6
3007.1	HIST1H1D
90362.1	FAM110B
169693.1	C9orf71
131544.1	CRYBG3
5740.1	PTGIS
463.1	ZFHX3
1776.1	DNASE1L3
26696.1	OR2T1
1893.1	ECM1
55665.1	URG4
128229.1	C1orf182
113174.1	SAAL1
56127.1	PCDHB9
29986.1	SLC39A2
84105.1	PCBD2
64940.1	STAG3L4
10549.1	PRDX4
56156.1	TEX13B
10744.1	PTTG2
54165.1	DCUN1D1
51302.1	CYP39A1
90527.1	DUOXA1
53947.1	A4GALT
116519.1	APOA5
7004.1	TEAD4
84571.1	NT5DC1
4541.1	MT-ND6
3708.1	ITPR1
255758.1	TCTEX1D2
51213.1	LUZP4
84700.1	MYO18B
813.1	CALU
3547.1	IGSF1
223082.1	ZNRF2
5192.1	PEX10
79622.1	SNRNP25
221927.1	C7orf27
127579.1	DCST2
27125.1	AFF4
54481.1	KRT24
80298.1	MTERFD3
166863.1	RBM46
151393.1	FAM82A1
9037.1	SEMA5A
1579.1	CYP4A11
284076.1	TTLL6
23414.1	ZFPM2
195828.1	ZNF367
7265.1	TTC1
25775.1	C22orf24
55930.1	MYO5C
2588.1	GALNS
5784.1	PTPN14
266553.1	OFCC1
10336.1	PCGF3
55833.1	UBAP2
29028.1	ATAD2
80352.1	RNF39
23474.1	ETHE1
716.1	C1S
84892.1	POMGNT2
89866.1	SEC16B
7857.1	SCG2
29930.1	PCDHB1
79014.1	C16orf67
5831.1	PYCR1
84908.1	FAM136A
4318.1	MMP9
79035.1	OBFC2B
84936.1	ZFYVE19
147323.1	STARD6
84930.1	MASTL
56978.1	PRDM8
7703.1	PCGF2
81610.1	FAM83D
2978.1	GUCA1A
54509.1	RHOF
253650.1	ANKRD18A
8340.1	HIST1H2BL
56254.1	RNF20
29086.1	MERIT40
273.1	AMPH
93183.1	PIGM
84759.1	PCGF1
51602.1	NOP58
119504.1	C10orf104
283229.1	EFCAB4A
84267.1	C9orf64
22859.1	LPHN1
27069.1	GHITM
155051.1	CRYGN
121227.1	LRIG3
6424.1	SFRP4
6728.1	SRP19
154197.1	PNLDC1
63897.1	HEATR6
29110.1	TBK1
23165.1	NUP205
26017.1	FAM32A
23788.1	MTCH2
132141.1	IQCF1
79147.1	FKRP
9476.1	NAP1
5763.1	PTMS
55117.1	SLC6A15
158521.1	FMR1NB
55051.1	C14orf102
10810.1	WASF3
112812.1	FDX1L
9921.1	RNF10
121457.1	IKIP
4200.1	ME2
10783.1	NEK6
3156.1	HMGCR
26164.1	GTPBP5
55023.1	PHIP
55248.1	TMEM206
51634.1	RBMX2
55223.1	TRIM62
11068.1	CYB561D2
80028.1	FBXL18
55174.1	INTS10
5082.1	PDCL
3590.1	IL11RA
5106.1	PCK2
5600.1	MAPK11
54942.1	C9orf6
84688.1	C9orf24
10422.1	UBAC1
6201.1	RPS7
81537.1	SGPP1
161725.1	OTUD7A
6900.1	CNTN2
147949.1	ZNF583
26074.1	C20orf26
60490.1	PPCDC
57680.1	CHD8
222826.1	C6orf146
56126.1	PCDHB10
2548.1	GAA
10396.1	ATP8A1
146857.1	SLFN13
4179.1	CD46
64397.1	ZFP106
3428.1	IFI16
5451.1	POU2F1
23376.1	KIAA0776
81847.1	RNF146
8120.1	AP3B2
8826.1	IQGAP1
160419.1	C12orf50
90332.1	EXOC3L2
284004.1	HEXDC
4808.1	NHLH2
81615.1	TMEM163
